outer_fold,inner_fold,config_id,learning_rate,scheduler,image_size,fine_tuning,loss,architecture,initialization,train_patients,train_cme_positive_patients,train_cme_negative_patients,train_images,validation_patients,validation_cme_positive_patients,validation_cme_negative_patients,validation_images,accuracy,auroc,auprc,sensitivity,specificity,precision,recall,f1,threshold,tn,fp,fn,tp,best_epoch,seed
1,1,lr_1em05_sched_step_img_224_ft_fc_only_loss_weighted_cross_entropy_e744e19af3,1e-05,step,224,fc_only,weighted_cross_entropy,resnet18,imagenet,70,25,45,125,23,9,14,42,0.6521739130434783,0.5793650793650793,0.5772802694522756,0.5555555555555556,0.7142857142857143,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.4110053777694702,10,4,4,5,26,10142
1,2,lr_1em05_sched_step_img_224_ft_fc_only_loss_weighted_cross_entropy_e744e19af3,1e-05,step,224,fc_only,weighted_cross_entropy,resnet18,imagenet,69,28,41,125,24,6,18,42,0.75,0.4537037037037037,0.4186586360499403,0.3333333333333333,0.8888888888888888,0.5,0.3333333333333333,0.4,0.6619407534599304,16,2,4,2,4,10242
1,3,lr_1em05_sched_step_img_224_ft_fc_only_loss_weighted_cross_entropy_e744e19af3,1e-05,step,224,fc_only,weighted_cross_entropy,resnet18,imagenet,70,28,42,127,23,6,17,40,0.6086956521739131,0.2745098039215686,0.2237623043115034,0.3333333333333333,0.7058823529411765,0.2857142857142857,0.3333333333333333,0.3076923076923077,0.4059776365756988,12,5,4,2,3,10342
1,4,lr_1em05_sched_step_img_224_ft_fc_only_loss_weighted_cross_entropy_e744e19af3,1e-05,step,224,fc_only,weighted_cross_entropy,resnet18,imagenet,70,21,49,124,23,13,10,43,0.6086956521739131,0.5307692307692308,0.6651113921002199,0.4615384615384615,0.8,0.75,0.4615384615384615,0.5714285714285714,0.8567914962768555,8,2,7,6,2,10442
1,1,lr_1em05_sched_step_img_224_ft_fc_only_loss_focal_7d44ac8191,1e-05,step,224,fc_only,focal,resnet18,imagenet,70,25,45,125,23,9,14,42,0.6086956521739131,0.5793650793650794,0.5724488354541748,0.6666666666666666,0.5714285714285714,0.5,0.6666666666666666,0.5714285714285714,0.439379334449768,8,6,3,6,23,10142
1,2,lr_1em05_sched_step_img_224_ft_fc_only_loss_focal_7d44ac8191,1e-05,step,224,fc_only,focal,resnet18,imagenet,69,28,41,125,24,6,18,42,0.75,0.4537037037037037,0.4186586360499403,0.3333333333333333,0.8888888888888888,0.5,0.3333333333333333,0.4,0.6504653692245483,16,2,4,2,4,10242
1,3,lr_1em05_sched_step_img_224_ft_fc_only_loss_focal_7d44ac8191,1e-05,step,224,fc_only,focal,resnet18,imagenet,70,28,42,127,23,6,17,40,0.6086956521739131,0.2745098039215686,0.2237623043115034,0.3333333333333333,0.7058823529411765,0.2857142857142857,0.3333333333333333,0.3076923076923077,0.4082854688167572,12,5,4,2,3,10342
1,4,lr_1em05_sched_step_img_224_ft_fc_only_loss_focal_7d44ac8191,1e-05,step,224,fc_only,focal,resnet18,imagenet,70,21,49,124,23,13,10,43,0.6086956521739131,0.5307692307692308,0.6651113921002199,0.4615384615384615,0.8,0.75,0.4615384615384615,0.5714285714285714,0.8562251925468445,8,2,7,6,2,10442
1,1,lr_1em05_sched_step_img_224_ft_layer4_fc_loss_weighted_cross_entropy_091065855a,1e-05,step,224,layer4_fc,weighted_cross_entropy,resnet18,imagenet,70,25,45,125,23,9,14,42,0.5652173913043478,0.5634920634920635,0.4904800245379955,0.7777777777777778,0.4285714285714285,0.4666666666666667,0.7777777777777778,0.5833333333333334,0.2944676876068115,6,8,2,7,13,10142
1,2,lr_1em05_sched_step_img_224_ft_layer4_fc_loss_weighted_cross_entropy_091065855a,1e-05,step,224,layer4_fc,weighted_cross_entropy,resnet18,imagenet,69,28,41,125,24,6,18,42,0.7916666666666666,0.5370370370370371,0.4980104246122552,0.5,0.8888888888888888,0.6,0.5,0.5454545454545454,0.6855340600013733,16,2,3,3,4,10242
1,3,lr_1em05_sched_step_img_224_ft_layer4_fc_loss_weighted_cross_entropy_091065855a,1e-05,step,224,layer4_fc,weighted_cross_entropy,resnet18,imagenet,70,28,42,127,23,6,17,40,0.6956521739130435,0.4705882352941176,0.3018957692870736,0.3333333333333333,0.8235294117647058,0.4,0.3333333333333333,0.3636363636363636,0.4939527511596679,14,3,4,2,27,10342
1,4,lr_1em05_sched_step_img_224_ft_layer4_fc_loss_weighted_cross_entropy_091065855a,1e-05,step,224,layer4_fc,weighted_cross_entropy,resnet18,imagenet,70,21,49,124,23,13,10,43,0.6086956521739131,0.5538461538461539,0.6745468841444073,0.4615384615384615,0.8,0.75,0.4615384615384615,0.5714285714285714,0.8386602997779846,8,2,7,6,2,10442
1,1,lr_1em05_sched_step_img_224_ft_layer4_fc_loss_focal_862eb530de,1e-05,step,224,layer4_fc,focal,resnet18,imagenet,70,25,45,125,23,9,14,42,0.6086956521739131,0.6111111111111112,0.5809103277133967,0.7777777777777778,0.5,0.5,0.7777777777777778,0.6086956521739131,0.3507354259490967,7,7,2,7,17,10142
1,2,lr_1em05_sched_step_img_224_ft_layer4_fc_loss_focal_862eb530de,1e-05,step,224,layer4_fc,focal,resnet18,imagenet,69,28,41,125,24,6,18,42,0.7916666666666666,0.5648148148148149,0.5041290093921673,0.5,0.8888888888888888,0.6,0.5,0.5454545454545454,0.6806842684745789,16,2,3,3,4,10242
1,3,lr_1em05_sched_step_img_224_ft_layer4_fc_loss_focal_862eb530de,1e-05,step,224,layer4_fc,focal,resnet18,imagenet,70,28,42,127,23,6,17,40,0.6521739130434783,0.4411764705882353,0.2879227053140096,0.3333333333333333,0.7647058823529411,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5157812237739563,13,4,4,2,28,10342
1,4,lr_1em05_sched_step_img_224_ft_layer4_fc_loss_focal_862eb530de,1e-05,step,224,layer4_fc,focal,resnet18,imagenet,70,21,49,124,23,13,10,43,0.7391304347826086,0.6923076923076923,0.6906472298440625,0.7692307692307693,0.7,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.6787868142127991,7,3,3,10,23,10442
1,1,lr_1em05_sched_step_img_224_ft_layer3_layer4_fc_loss_weighted_cross_entropy_2ad1b25df8,1e-05,step,224,layer3_layer4_fc,weighted_cross_entropy,resnet18,imagenet,70,25,45,125,23,9,14,42,0.6956521739130435,0.6190476190476191,0.5943783068783068,0.4444444444444444,0.8571428571428571,0.6666666666666666,0.4444444444444444,0.5333333333333333,0.5229169130325317,12,2,5,4,30,10142
1,2,lr_1em05_sched_step_img_224_ft_layer3_layer4_fc_loss_weighted_cross_entropy_2ad1b25df8,1e-05,step,224,layer3_layer4_fc,weighted_cross_entropy,resnet18,imagenet,69,28,41,125,24,6,18,42,0.75,0.6759259259259259,0.4260037348272642,0.6666666666666666,0.7777777777777778,0.5,0.6666666666666666,0.5714285714285714,0.5712853074073792,14,4,2,4,17,10242
1,3,lr_1em05_sched_step_img_224_ft_layer3_layer4_fc_loss_weighted_cross_entropy_2ad1b25df8,1e-05,step,224,layer3_layer4_fc,weighted_cross_entropy,resnet18,imagenet,70,28,42,127,23,6,17,40,0.4782608695652174,0.5196078431372548,0.3419823232323232,0.8333333333333334,0.3529411764705882,0.3125,0.8333333333333334,0.4545454545454545,0.3748224973678589,6,11,1,5,28,10342
1,4,lr_1em05_sched_step_img_224_ft_layer3_layer4_fc_loss_weighted_cross_entropy_2ad1b25df8,1e-05,step,224,layer3_layer4_fc,weighted_cross_entropy,resnet18,imagenet,70,21,49,124,23,13,10,43,0.6086956521739131,0.5384615384615384,0.6676754946643224,0.4615384615384615,0.8,0.75,0.4615384615384615,0.5714285714285714,0.8575667142868042,8,2,7,6,2,10442
1,1,lr_1em05_sched_step_img_224_ft_layer3_layer4_fc_loss_focal_ac42961866,1e-05,step,224,layer3_layer4_fc,focal,resnet18,imagenet,70,25,45,125,23,9,14,42,0.7391304347826086,0.7063492063492063,0.6812659619935162,0.4444444444444444,0.9285714285714286,0.8,0.4444444444444444,0.5714285714285714,0.524071455001831,13,1,5,4,24,10142
1,2,lr_1em05_sched_step_img_224_ft_layer3_layer4_fc_loss_focal_ac42961866,1e-05,step,224,layer3_layer4_fc,focal,resnet18,imagenet,69,28,41,125,24,6,18,42,0.75,0.6666666666666667,0.4222222222222221,0.5,0.8333333333333334,0.5,0.5,0.5,0.5860534310340881,15,3,3,3,23,10242
1,3,lr_1em05_sched_step_img_224_ft_layer3_layer4_fc_loss_focal_ac42961866,1e-05,step,224,layer3_layer4_fc,focal,resnet18,imagenet,70,28,42,127,23,6,17,40,0.6956521739130435,0.4901960784313725,0.3135062105650341,0.5,0.7647058823529411,0.4285714285714285,0.5,0.4615384615384615,0.5050895810127258,13,4,3,3,11,10342
1,4,lr_1em05_sched_step_img_224_ft_layer3_layer4_fc_loss_focal_ac42961866,1e-05,step,224,layer3_layer4_fc,focal,resnet18,imagenet,70,21,49,124,23,13,10,43,0.6521739130434783,0.5692307692307693,0.6913863991444575,0.4615384615384615,0.9,0.8571428571428571,0.4615384615384615,0.6,0.8720692992210388,9,1,7,6,2,10442
1,1,lr_1em05_sched_step_img_224_ft_full_loss_weighted_cross_entropy_98beac15b4,1e-05,step,224,full,weighted_cross_entropy,resnet18,imagenet,70,25,45,125,23,9,14,42,0.6956521739130435,0.6825396825396826,0.6370370370370371,0.7777777777777778,0.6428571428571429,0.5833333333333334,0.7777777777777778,0.6666666666666666,0.3178313672542572,9,5,2,7,30,10142
1,2,lr_1em05_sched_step_img_224_ft_full_loss_weighted_cross_entropy_98beac15b4,1e-05,step,224,full,weighted_cross_entropy,resnet18,imagenet,69,28,41,125,24,6,18,42,0.8333333333333334,0.7685185185185185,0.6072362278244632,0.6666666666666666,0.8888888888888888,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5756945013999939,16,2,2,4,25,10242
1,3,lr_1em05_sched_step_img_224_ft_full_loss_weighted_cross_entropy_98beac15b4,1e-05,step,224,full,weighted_cross_entropy,resnet18,imagenet,70,28,42,127,23,6,17,40,0.7391304347826086,0.4411764705882353,0.3016236242780865,0.1666666666666666,0.9411764705882352,0.5,0.1666666666666666,0.25,0.6688866019248962,16,1,5,1,27,10342
1,4,lr_1em05_sched_step_img_224_ft_full_loss_weighted_cross_entropy_98beac15b4,1e-05,step,224,full,weighted_cross_entropy,resnet18,imagenet,70,21,49,124,23,13,10,43,0.782608695652174,0.7153846153846154,0.710423978550577,0.7692307692307693,0.8,0.8333333333333334,0.7692307692307693,0.8,0.694096565246582,8,2,3,10,26,10442
1,1,lr_1em05_sched_step_img_224_ft_full_loss_focal_e7ad1ca13a,1e-05,step,224,full,focal,resnet18,imagenet,70,25,45,125,23,9,14,42,0.6956521739130435,0.6507936507936508,0.6369248035914703,0.4444444444444444,0.8571428571428571,0.6666666666666666,0.4444444444444444,0.5333333333333333,0.4757976830005646,12,2,5,4,24,10142
1,2,lr_1em05_sched_step_img_224_ft_full_loss_focal_e7ad1ca13a,1e-05,step,224,full,focal,resnet18,imagenet,69,28,41,125,24,6,18,42,0.8333333333333334,0.5833333333333333,0.5320286195286195,0.3333333333333333,1.0,1.0,0.3333333333333333,0.5,0.7309498190879822,18,0,4,2,4,10242
1,3,lr_1em05_sched_step_img_224_ft_full_loss_focal_e7ad1ca13a,1e-05,step,224,full,focal,resnet18,imagenet,70,28,42,127,23,6,17,40,0.7391304347826086,0.3235294117647058,0.2816988122480113,0.3333333333333333,0.8823529411764706,0.5,0.3333333333333333,0.4,0.4146953821182251,15,2,4,2,3,10342
1,4,lr_1em05_sched_step_img_224_ft_full_loss_focal_e7ad1ca13a,1e-05,step,224,full,focal,resnet18,imagenet,70,21,49,124,23,13,10,43,0.6086956521739131,0.5538461538461539,0.6745468841444073,0.4615384615384615,0.8,0.75,0.4615384615384615,0.5714285714285714,0.8266232013702393,8,2,7,6,2,10442
1,1,lr_1em05_sched_step_img_320_ft_fc_only_loss_weighted_cross_entropy_ba27b92124,1e-05,step,320,fc_only,weighted_cross_entropy,resnet18,imagenet,70,25,45,125,23,9,14,42,0.5652173913043478,0.3968253968253968,0.4009025941710915,0.4444444444444444,0.6428571428571429,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4252255260944366,9,5,5,4,7,10142
1,2,lr_1em05_sched_step_img_320_ft_fc_only_loss_weighted_cross_entropy_ba27b92124,1e-05,step,320,fc_only,weighted_cross_entropy,resnet18,imagenet,69,28,41,125,24,6,18,42,0.6666666666666666,0.5185185185185186,0.3239898989898989,0.6666666666666666,0.6666666666666666,0.4,0.6666666666666666,0.5,0.6627529859542847,12,6,2,4,3,10242
1,3,lr_1em05_sched_step_img_320_ft_fc_only_loss_weighted_cross_entropy_ba27b92124,1e-05,step,320,fc_only,weighted_cross_entropy,resnet18,imagenet,70,28,42,127,23,6,17,40,0.7391304347826086,0.3823529411764706,0.2852402434403713,0.1666666666666666,0.9411764705882352,0.5,0.1666666666666666,0.25,0.5152772068977356,16,1,5,1,11,10342
1,4,lr_1em05_sched_step_img_320_ft_fc_only_loss_weighted_cross_entropy_ba27b92124,1e-05,step,320,fc_only,weighted_cross_entropy,resnet18,imagenet,70,21,49,124,23,13,10,43,0.6956521739130435,0.6615384615384616,0.6906541726379783,0.7692307692307693,0.6,0.7142857142857143,0.7692307692307693,0.7407407407407407,0.719813346862793,6,4,3,10,13,10442
1,1,lr_1em05_sched_step_img_320_ft_fc_only_loss_focal_d49e6a8277,1e-05,step,320,fc_only,focal,resnet18,imagenet,70,25,45,125,23,9,14,42,0.5652173913043478,0.3968253968253968,0.4009025941710915,0.4444444444444444,0.6428571428571429,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4387396275997162,9,5,5,4,7,10142
1,2,lr_1em05_sched_step_img_320_ft_fc_only_loss_focal_d49e6a8277,1e-05,step,320,fc_only,focal,resnet18,imagenet,69,28,41,125,24,6,18,42,0.6666666666666666,0.5277777777777778,0.3517676767676767,0.6666666666666666,0.6666666666666666,0.4,0.6666666666666666,0.5,0.6697917580604553,12,6,2,4,3,10242
1,3,lr_1em05_sched_step_img_320_ft_fc_only_loss_focal_d49e6a8277,1e-05,step,320,fc_only,focal,resnet18,imagenet,70,28,42,127,23,6,17,40,0.7391304347826086,0.3823529411764706,0.2852402434403713,0.1666666666666666,0.9411764705882352,0.5,0.1666666666666666,0.25,0.5254989862442017,16,1,5,1,11,10342
1,4,lr_1em05_sched_step_img_320_ft_fc_only_loss_focal_d49e6a8277,1e-05,step,320,fc_only,focal,resnet18,imagenet,70,21,49,124,23,13,10,43,0.6956521739130435,0.6538461538461539,0.6824124143962201,0.7692307692307693,0.6,0.7142857142857143,0.7692307692307693,0.7407407407407407,0.7290759086608887,6,4,3,10,13,10442
1,1,lr_1em05_sched_step_img_320_ft_layer4_fc_loss_weighted_cross_entropy_ca78caaccc,1e-05,step,320,layer4_fc,weighted_cross_entropy,resnet18,imagenet,70,25,45,125,23,9,14,42,0.5652173913043478,0.4444444444444445,0.3830038587284964,0.6666666666666666,0.5,0.4615384615384615,0.6666666666666666,0.5454545454545454,0.4283918738365173,7,7,3,6,7,10142
1,2,lr_1em05_sched_step_img_320_ft_layer4_fc_loss_weighted_cross_entropy_ca78caaccc,1e-05,step,320,layer4_fc,weighted_cross_entropy,resnet18,imagenet,69,28,41,125,24,6,18,42,0.875,0.7407407407407407,0.5573529411764706,0.6666666666666666,0.9444444444444444,0.8,0.6666666666666666,0.7272727272727273,0.7047310471534729,17,1,2,4,4,10242
1,3,lr_1em05_sched_step_img_320_ft_layer4_fc_loss_weighted_cross_entropy_ca78caaccc,1e-05,step,320,layer4_fc,weighted_cross_entropy,resnet18,imagenet,70,28,42,127,23,6,17,40,0.8260869565217391,0.6862745098039216,0.5045751633986928,0.6666666666666666,0.8823529411764706,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.4978992342948913,15,2,2,4,12,10342
1,4,lr_1em05_sched_step_img_320_ft_layer4_fc_loss_weighted_cross_entropy_ca78caaccc,1e-05,step,320,layer4_fc,weighted_cross_entropy,resnet18,imagenet,70,21,49,124,23,13,10,43,0.8260869565217391,0.7846153846153846,0.7454315140549959,0.8461538461538461,0.8,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.6380636692047119,8,2,2,11,16,10442
1,1,lr_1em05_sched_step_img_320_ft_layer4_fc_loss_focal_e098405847,1e-05,step,320,layer4_fc,focal,resnet18,imagenet,70,25,45,125,23,9,14,42,0.6521739130434783,0.5396825396825397,0.4384758558671602,0.6666666666666666,0.6428571428571429,0.5454545454545454,0.6666666666666666,0.6,0.3803022503852844,9,5,3,6,7,10142
1,2,lr_1em05_sched_step_img_320_ft_layer4_fc_loss_focal_e098405847,1e-05,step,320,layer4_fc,focal,resnet18,imagenet,69,28,41,125,24,6,18,42,0.875,0.75,0.5604166666666667,0.6666666666666666,0.9444444444444444,0.8,0.6666666666666666,0.7272727272727273,0.7314052581787109,17,1,2,4,4,10242
1,3,lr_1em05_sched_step_img_320_ft_layer4_fc_loss_focal_e098405847,1e-05,step,320,layer4_fc,focal,resnet18,imagenet,70,28,42,127,23,6,17,40,0.5217391304347826,0.6764705882352942,0.5072362278244631,1.0,0.3529411764705882,0.3529411764705882,1.0,0.5217391304347826,0.3174012899398803,6,11,0,6,12,10342
1,4,lr_1em05_sched_step_img_320_ft_layer4_fc_loss_focal_e098405847,1e-05,step,320,layer4_fc,focal,resnet18,imagenet,70,21,49,124,23,13,10,43,0.782608695652174,0.7923076923076924,0.7581815844973739,0.7692307692307693,0.8,0.8333333333333334,0.7692307692307693,0.8,0.686052680015564,8,2,3,10,16,10442
1,1,lr_1em05_sched_step_img_320_ft_layer3_layer4_fc_loss_weighted_cross_entropy_a07a8610a4,1e-05,step,320,layer3_layer4_fc,weighted_cross_entropy,resnet18,imagenet,70,25,45,125,23,9,14,42,0.6956521739130435,0.6349206349206349,0.5377150627150626,0.8888888888888888,0.5714285714285714,0.5714285714285714,0.8888888888888888,0.6956521739130435,0.3357309401035309,8,6,1,8,26,10142
1,2,lr_1em05_sched_step_img_320_ft_layer3_layer4_fc_loss_weighted_cross_entropy_a07a8610a4,1e-05,step,320,layer3_layer4_fc,weighted_cross_entropy,resnet18,imagenet,69,28,41,125,24,6,18,42,0.625,0.5925925925925926,0.3812514240145819,0.6666666666666666,0.6111111111111112,0.3636363636363636,0.6666666666666666,0.4705882352941176,0.6652181148529053,11,7,2,4,4,10242
1,3,lr_1em05_sched_step_img_320_ft_layer3_layer4_fc_loss_weighted_cross_entropy_a07a8610a4,1e-05,step,320,layer3_layer4_fc,weighted_cross_entropy,resnet18,imagenet,70,28,42,127,23,6,17,40,0.8260869565217391,0.6862745098039215,0.5740196078431372,0.5,0.9411764705882352,0.75,0.5,0.6,0.5137855410575867,16,1,3,3,12,10342
1,4,lr_1em05_sched_step_img_320_ft_layer3_layer4_fc_loss_weighted_cross_entropy_a07a8610a4,1e-05,step,320,layer3_layer4_fc,weighted_cross_entropy,resnet18,imagenet,70,21,49,124,23,13,10,43,0.8260869565217391,0.8076923076923077,0.778593791829086,0.7692307692307693,0.9,0.9090909090909092,0.7692307692307693,0.8333333333333334,0.7777181267738342,9,1,3,10,16,10442
1,1,lr_1em05_sched_step_img_320_ft_layer3_layer4_fc_loss_focal_f0fa6a864c,1e-05,step,320,layer3_layer4_fc,focal,resnet18,imagenet,70,25,45,125,23,9,14,42,0.6086956521739131,0.5,0.4030065502998154,0.6666666666666666,0.5714285714285714,0.5,0.6666666666666666,0.5714285714285714,0.4554384052753448,8,6,3,6,6,10142
1,2,lr_1em05_sched_step_img_320_ft_layer3_layer4_fc_loss_focal_f0fa6a864c,1e-05,step,320,layer3_layer4_fc,focal,resnet18,imagenet,69,28,41,125,24,6,18,42,0.7916666666666666,0.7407407407407407,0.5047619047619047,0.6666666666666666,0.8333333333333334,0.5714285714285714,0.6666666666666666,0.6153846153846154,0.6683030724525452,15,3,2,4,4,10242
1,3,lr_1em05_sched_step_img_320_ft_layer3_layer4_fc_loss_focal_f0fa6a864c,1e-05,step,320,layer3_layer4_fc,focal,resnet18,imagenet,70,28,42,127,23,6,17,40,0.782608695652174,0.7352941176470589,0.5648962148962149,0.6666666666666666,0.8235294117647058,0.5714285714285714,0.6666666666666666,0.6153846153846154,0.4594411551952362,14,3,2,4,27,10342
1,4,lr_1em05_sched_step_img_320_ft_layer3_layer4_fc_loss_focal_f0fa6a864c,1e-05,step,320,layer3_layer4_fc,focal,resnet18,imagenet,70,21,49,124,23,13,10,43,0.8260869565217391,0.8076923076923077,0.7632887223384961,0.9230769230769232,0.7,0.8,0.9230769230769232,0.8571428571428571,0.5313488245010376,7,3,1,12,26,10442
1,1,lr_1em05_sched_step_img_320_ft_full_loss_weighted_cross_entropy_d9bbe53e91,1e-05,step,320,full,weighted_cross_entropy,resnet18,imagenet,70,25,45,125,23,9,14,42,0.6956521739130435,0.5158730158730159,0.4371917111619629,0.5555555555555556,0.7857142857142857,0.625,0.5555555555555556,0.5882352941176471,0.4229829907417297,11,3,4,5,6,10142
1,2,lr_1em05_sched_step_img_320_ft_full_loss_weighted_cross_entropy_d9bbe53e91,1e-05,step,320,full,weighted_cross_entropy,resnet18,imagenet,69,28,41,125,24,6,18,42,0.8333333333333334,0.6944444444444445,0.5244708994708994,0.6666666666666666,0.8888888888888888,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.7056089043617249,16,2,2,4,3,10242
1,3,lr_1em05_sched_step_img_320_ft_full_loss_weighted_cross_entropy_d9bbe53e91,1e-05,step,320,full,weighted_cross_entropy,resnet18,imagenet,70,28,42,127,23,6,17,40,0.6521739130434783,0.7058823529411764,0.4649470899470899,0.8333333333333334,0.5882352941176471,0.4166666666666667,0.8333333333333334,0.5555555555555556,0.4344281256198883,10,7,1,5,21,10342
1,4,lr_1em05_sched_step_img_320_ft_full_loss_weighted_cross_entropy_d9bbe53e91,1e-05,step,320,full,weighted_cross_entropy,resnet18,imagenet,70,21,49,124,23,13,10,43,0.8260869565217391,0.8076923076923077,0.7745154418231341,0.8461538461538461,0.8,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.7296441793441772,8,2,2,11,13,10442
1,1,lr_1em05_sched_step_img_320_ft_full_loss_focal_0357c79945,1e-05,step,320,full,focal,resnet18,imagenet,70,25,45,125,23,9,14,42,0.6086956521739131,0.6190476190476191,0.5821221987888654,0.8888888888888888,0.4285714285714285,0.5,0.8888888888888888,0.64,0.3782468736171722,6,8,1,8,29,10142
1,2,lr_1em05_sched_step_img_320_ft_full_loss_focal_0357c79945,1e-05,step,320,full,focal,resnet18,imagenet,69,28,41,125,24,6,18,42,0.5416666666666666,0.6296296296296295,0.5369981325863679,1.0,0.3888888888888889,0.3529411764705882,1.0,0.5217391304347826,0.4683046340942383,7,11,0,6,21,10242
1,3,lr_1em05_sched_step_img_320_ft_full_loss_focal_0357c79945,1e-05,step,320,full,focal,resnet18,imagenet,70,28,42,127,23,6,17,40,0.8260869565217391,0.7156862745098039,0.5016025641025641,0.5,0.9411764705882352,0.75,0.5,0.6,0.5856775641441345,16,1,3,3,11,10342
1,4,lr_1em05_sched_step_img_320_ft_full_loss_focal_0357c79945,1e-05,step,320,full,focal,resnet18,imagenet,70,21,49,124,23,13,10,43,0.8695652173913043,0.8153846153846154,0.7862860995213936,0.8461538461538461,0.9,0.9166666666666666,0.8461538461538461,0.88,0.6914514303207397,9,1,2,11,11,10442
1,1,lr_1em05_sched_cosine_img_224_ft_fc_only_loss_weighted_cross_entropy_a94de4024a,1e-05,cosine,224,fc_only,weighted_cross_entropy,resnet18,imagenet,70,25,45,125,23,9,14,42,0.6956521739130435,0.5714285714285714,0.5692976656363384,0.2222222222222222,1.0,1.0,0.2222222222222222,0.3636363636363636,0.6403840780258179,14,0,7,2,26,10142
1,2,lr_1em05_sched_cosine_img_224_ft_fc_only_loss_weighted_cross_entropy_a94de4024a,1e-05,cosine,224,fc_only,weighted_cross_entropy,resnet18,imagenet,69,28,41,125,24,6,18,42,0.75,0.4537037037037037,0.4186586360499403,0.3333333333333333,0.8888888888888888,0.5,0.3333333333333333,0.4,0.6669757962226868,16,2,4,2,4,10242
1,3,lr_1em05_sched_cosine_img_224_ft_fc_only_loss_weighted_cross_entropy_a94de4024a,1e-05,cosine,224,fc_only,weighted_cross_entropy,resnet18,imagenet,70,28,42,127,23,6,17,40,0.6086956521739131,0.2745098039215686,0.2237623043115034,0.3333333333333333,0.7058823529411765,0.2857142857142857,0.3333333333333333,0.3076923076923077,0.4014167189598083,12,5,4,2,3,10342
1,4,lr_1em05_sched_cosine_img_224_ft_fc_only_loss_weighted_cross_entropy_a94de4024a,1e-05,cosine,224,fc_only,weighted_cross_entropy,resnet18,imagenet,70,21,49,124,23,13,10,43,0.6086956521739131,0.5307692307692308,0.6651113921002199,0.4615384615384615,0.8,0.75,0.4615384615384615,0.5714285714285714,0.8596255779266357,8,2,7,6,2,10442
1,1,lr_1em05_sched_cosine_img_224_ft_fc_only_loss_focal_69cc1d1fb6,1e-05,cosine,224,fc_only,focal,resnet18,imagenet,70,25,45,125,23,9,14,42,0.6086956521739131,0.5793650793650794,0.5724488354541748,0.6666666666666666,0.5714285714285714,0.5,0.6666666666666666,0.5714285714285714,0.4299931824207306,8,6,3,6,23,10142
1,2,lr_1em05_sched_cosine_img_224_ft_fc_only_loss_focal_69cc1d1fb6,1e-05,cosine,224,fc_only,focal,resnet18,imagenet,69,28,41,125,24,6,18,42,0.75,0.4537037037037037,0.4186586360499403,0.3333333333333333,0.8888888888888888,0.5,0.3333333333333333,0.4,0.6561570167541504,16,2,4,2,4,10242
1,3,lr_1em05_sched_cosine_img_224_ft_fc_only_loss_focal_69cc1d1fb6,1e-05,cosine,224,fc_only,focal,resnet18,imagenet,70,28,42,127,23,6,17,40,0.6086956521739131,0.2745098039215686,0.2237623043115034,0.3333333333333333,0.7058823529411765,0.2857142857142857,0.3333333333333333,0.3076923076923077,0.4181426465511322,12,5,4,2,3,10342
1,4,lr_1em05_sched_cosine_img_224_ft_fc_only_loss_focal_69cc1d1fb6,1e-05,cosine,224,fc_only,focal,resnet18,imagenet,70,21,49,124,23,13,10,43,0.6086956521739131,0.5307692307692308,0.6651113921002199,0.4615384615384615,0.8,0.75,0.4615384615384615,0.5714285714285714,0.8611622452735901,8,2,7,6,2,10442
1,1,lr_1em05_sched_cosine_img_224_ft_layer4_fc_loss_weighted_cross_entropy_f48c4e7772,1e-05,cosine,224,layer4_fc,weighted_cross_entropy,resnet18,imagenet,70,25,45,125,23,9,14,42,0.6956521739130435,0.5793650793650793,0.6002992348732017,0.3333333333333333,0.9285714285714286,0.75,0.3333333333333333,0.4615384615384615,0.5522452592849731,13,1,6,3,12,10142
1,2,lr_1em05_sched_cosine_img_224_ft_layer4_fc_loss_weighted_cross_entropy_f48c4e7772,1e-05,cosine,224,layer4_fc,weighted_cross_entropy,resnet18,imagenet,69,28,41,125,24,6,18,42,0.7916666666666666,0.5185185185185185,0.4624597423510467,0.3333333333333333,0.9444444444444444,0.6666666666666666,0.3333333333333333,0.4444444444444444,0.7036285996437073,17,1,4,2,4,10242
1,3,lr_1em05_sched_cosine_img_224_ft_layer4_fc_loss_weighted_cross_entropy_f48c4e7772,1e-05,cosine,224,layer4_fc,weighted_cross_entropy,resnet18,imagenet,70,28,42,127,23,6,17,40,0.7391304347826086,0.4313725490196078,0.3011502185415228,0.1666666666666666,0.9411764705882352,0.5,0.1666666666666666,0.25,0.6173520684242249,16,1,5,1,29,10342
